datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2008-10-01 12:10:00,190.0,370.0,102.0,327.7,917551,,,,,,,,,,,,
2008-10-06 12:10:00,281.05,299.9,262.05,271.45,92610,,,,,,,,,,,,
2008-10-07 12:10:00,273.45,280.0,232.0,241.95,93608,,,,,,,,,,,,
2008-10-08 12:10:00,221.1,290.35,195.8,240.45,65402,,,,,,,,,,,,
2008-10-10 12:10:00,218.0,270.0,212.2,251.8,37590,,,,,,,,,,,,
2008-10-13 12:10:00,252.0,264.25,231.6,255.85,15152,,,,,,,,,,,,
2008-10-14 12:10:00,255.0,279.0,245.25,273.85,18169,,,,,,,,,,,,
2008-10-15 12:10:00,267.8,267.8,248.0,255.35,4895,,,,,,,,,,,,
2008-10-16 12:10:00,245.0,255.0,222.0,250.15,3927,,,,,,,,,,,,
2008-10-17 12:10:00,246.0,255.0,230.0,230.25,3105,,,,,,,,,,,,
2008-10-20 12:10:00,235.0,235.0,220.0,221.7,1704,,,,,,,,,,,,
2008-10-21 12:10:00,228.0,230.0,208.05,214.8,12236,,,,,,,,,,,,
2008-10-22 12:10:00,209.0,216.0,192.15,200.1,3044,,,,,,,,,,,,
2008-10-23 12:10:00,197.0,197.0,180.0,180.2,544,14.199028192273232,,,,,,,,,,,
2008-10-24 12:10:00,160.0,187.0,160.0,167.75,333,12.892054521883594,,,,,,,,,,,
2008-10-27 12:10:00,167.0,167.0,135.0,156.35,1201,11.819255154589612,,,,,,,,,,,
2008-10-28 12:10:00,164.0,164.0,150.0,162.05,129,15.600967831245256,,,,,,,,,,,
2008-10-31 12:10:00,151.0,158.9,143.0,145.25,2700,13.731750573360657,,,,,,,,,,,
2008-11-03 12:11:00,147.0,173.65,147.0,170.0,2338,27.511143768442153,,,,,,,,,,,
2008-11-04 12:11:00,172.0,198.95,169.0,188.3,827,35.69042793945707,,,,,,,,,,,
2008-11-05 12:11:00,192.0,204.8,167.0,200.0,991,40.32644887290602,,,,,,,,,,,
2008-11-06 12:11:00,175.0,239.9,173.0,198.95,2241,40.04743066337979,,,,,,,,,,,
2008-11-07 12:11:00,197.0,198.45,185.1,188.5,408,37.28264802786422,,,,,,,,,,,
2008-11-10 12:11:00,197.9,197.9,182.65,185.25,225,36.44005641926821,,,,,,,,,,,
