datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2008-07-17 12:07:00,21.66,21.66,20.51,20.52,195,,,,,,,,,,,,
2008-07-18 12:07:00,20.58,20.67,20.52,20.52,87,,,,,,,,,,,,
2008-07-21 12:07:00,20.27,21.23,20.27,20.61,450,,,,,,,,,,,,
2008-07-22 12:07:00,20.37,20.45,20.33,20.33,34,,,,,,,,,,,,
2008-07-23 12:07:00,20.6,20.6,20.47,20.5,1506,,,,,,,,,,,,
2008-07-24 12:07:00,20.17,20.5,20.17,20.17,100103,,,,,,,,,,,,
2008-07-28 12:07:00,20.54,21.47,20.42,20.65,1767,,,,,,,,,,,,
2008-07-29 12:07:00,20.63,20.63,20.37,20.37,45,,,,,,,,,,,,
2008-07-30 12:07:00,20.3,20.48,20.3,20.48,40,,,,,,,,,,,,
2008-07-31 12:07:00,20.67,21.2,20.4,21.05,470,,,,,,,,,,,,
2008-08-01 12:08:00,20.35,21.1,20.35,20.42,661,,,,,,,,,,,,
2008-08-04 12:08:00,20.22,20.63,20.2,20.45,796,,,,,,,,,,,,
2008-08-05 12:08:00,20.44,20.47,20.34,20.37,184,,,,,,,,,,,,
2008-08-06 12:08:00,20.4,22.6,20.35,20.46,126,48.91427895198336,,,,,,,,,,,
2008-08-07 12:08:00,20.35,20.5,20.3,20.46,431,48.91427895198336,,,,,,,,,,,
2008-08-08 12:08:00,20.5,22.63,20.5,21.38,1507,66.11223747496048,,,,,,,,,,,
2008-08-11 12:08:00,20.7,21.0,20.55,20.61,566,50.72156500650351,,,,,,,,,,,
2008-08-12 12:08:00,20.77,20.77,20.61,20.61,309,50.72156500650351,,,,,,,,,,,
2008-08-13 12:08:00,20.73,20.78,20.63,20.7,152,52.22907615214981,,,,,,,,,,,
2008-08-14 12:08:00,20.61,20.91,20.61,20.61,629,50.563273716275546,,,,,,,,,,,
2008-08-18 12:08:00,20.61,20.67,20.61,20.67,52,51.669953025762524,,,,,,,,,,,
2008-08-19 12:08:00,20.63,20.73,20.62,20.73,11,52.807654530031755,,,,,,,,,,,
2008-08-20 12:08:00,22.97,22.97,20.65,20.93,116,56.48483682279045,,,,,,,,,,,
2008-08-21 12:08:00,20.33,20.97,20.23,20.63,167,50.16998051873804,,,,,,,,,,,
2008-08-25 12:08:00,20.5,20.67,20.33,20.35,246,45.10185399033238,,,,,,,,,,,
2008-08-26 12:08:00,20.33,20.83,20.33,20.44,188,46.956680823078564,,,,,,,,,,,
2008-08-27 12:08:00,20.8,20.8,20.4,20.4,241,46.20940956809932,,,,,,,,,,,
2008-08-28 12:08:00,20.3,20.67,20.3,20.57,289,49.86137704592123,,,,,,,,,,,
2008-08-29 12:08:00,20.97,21.27,20.33,21.0,1082,57.686691402374535,,,,,,,,,,,
2008-09-01 12:09:00,20.6,20.6,20.6,20.6,204,49.88675805055477,,,,,,,,,,,
2008-09-02 12:09:00,20.21,21.09,20.21,20.63,98,50.428130937416306,,,,,,,,,,,
2008-09-04 12:09:00,20.34,20.67,20.34,20.67,663,51.185343241381275,,,,,,,,,,,
2008-09-05 12:09:00,20.34,20.6,20.34,20.6,17,49.753072865623174,,,,,,,,,,,
2008-09-08 12:09:00,20.67,20.79,20.55,20.55,227,48.70472094197273,,,,,,,,,,,
