datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2021-11-10 12:11:00,336.33,374.67,333.33,367.63,34324631,,,,,,,,,,,,
2021-11-11 12:11:00,368.95,373.45,340.63,368.93,7189777,,,,,,,,,,,,
2021-11-12 12:11:00,374.67,401.66,363.35,393.05,5829703,,,,,,,,,,,,
2021-11-15 12:11:00,376.83,388.73,364.17,380.38,3455853,,,,,,,,,,,,
2021-11-16 12:11:00,378.0,385.0,371.33,372.79,1507125,,,,,,,,,,,,
2021-11-17 12:11:00,373.33,376.5,350.17,353.84,2695454,,,,,,,,,,,,
2021-11-18 12:11:00,351.67,363.0,348.33,354.21,1993152,,,,,,,,,,,,
2021-11-22 12:11:00,355.88,361.99,347.0,349.62,1691290,,,,,,,,,,,,
2021-11-23 12:11:00,345.0,357.88,342.95,355.82,839806,,,,,,,,,,,,
2021-11-24 12:11:00,358.33,386.47,354.34,374.58,2508544,,,,,,,,,,,,
2021-11-25 12:11:00,374.58,405.19,374.5,399.59,2634281,,,,,,,,,,,,
2021-11-26 12:11:00,397.5,428.95,384.67,406.18,3721929,,,,,,,,,,,,
2021-11-29 12:11:00,403.5,422.83,391.67,414.4,1740423,,,,,,,,,,,,
2021-11-30 12:11:00,413.0,426.33,396.86,406.74,947009,67.01202331852372,,,,,,,,,,,
2021-12-01 12:12:00,412.5,422.5,410.0,415.52,740564,70.02677807129527,,,,,,,,,,,
2021-12-02 12:12:00,422.5,426.67,402.03,406.37,1078937,63.51249338903978,,,,,,,,,,,
2021-12-03 12:12:00,406.58,410.83,380.33,387.45,897900,52.61353920049688,,,,,,,,,,,
2021-12-06 12:12:00,388.33,392.33,362.03,365.2,1895670,43.22044877810667,,,,,,,,,,,
2021-12-07 12:12:00,371.33,376.28,354.17,358.98,2119898,41.01595505051091,,,,,,,,,,,
2021-12-08 12:12:00,341.5,374.83,337.76,363.81,8353422,43.42894388027386,,,,,,,,,,,
2021-12-09 12:12:00,362.33,376.52,358.5,360.58,3214448,42.18606209843701,,,,,,,,,,,
2021-12-10 12:12:00,360.58,363.21,350.0,352.47,1923637,39.15599766858025,,,,,,,,,,,
2021-12-13 12:12:00,354.17,359.97,345.02,346.96,1407223,37.20097145593288,,,,,,,,,,,
2021-12-14 12:12:00,346.67,346.96,330.0,335.93,2016730,33.585877513015674,,,,,,,,,,,
2021-12-15 12:12:00,344.83,357.97,343.67,354.8,2543686,43.670945672283175,,,,,,,,,,,
2021-12-16 12:12:00,356.48,362.5,338.67,360.99,2354233,46.538821598995376,,,,,,,,,,,
2021-12-17 12:12:00,358.98,361.67,344.2,349.8,1254465,42.341974691005184,,,,,,,,,,,
2021-12-20 12:12:00,343.33,344.07,318.34,325.45,1723423,34.954943794078815,,,,,,,,,,,
2021-12-21 12:12:00,331.33,342.98,325.35,327.24,1460535,35.84106816482178,,,,,,,,,,,
2021-12-22 12:12:00,331.66,337.33,329.39,335.08,820029,39.714877576098786,,,,,,,,,,,
2021-12-23 12:12:00,338.3,355.67,335.83,353.59,1408567,47.73798031691065,,,,,,,,,,,
2021-12-24 12:12:00,353.33,354.17,338.0,340.81,977363,43.43939912491188,,,,,,,,,,,
2021-12-27 12:12:00,340.0,354.0,331.67,351.14,876210,47.55048651046803,,,,,,,,,,,
2021-12-28 12:12:00,351.67,360.92,351.67,358.88,657536,50.456228696021036,,,,,,,,,,,
2021-12-29 12:12:00,356.67,362.92,350.55,360.0,934894,50.880294365469545,,,,,,,,,,,
2021-12-30 12:12:00,356.63,363.33,349.04,351.28,608394,47.473261900982656,,,,,,,,,,,
2021-12-31 12:12:00,353.99,355.29,348.38,350.26,497732,47.07616535778352,,,,,,,,,,,
2022-01-03 12:01:00,350.83,355.82,346.5,347.71,542411,46.03935119726416,,,,,,,,,,,
2022-01-04 12:01:00,350.0,355.83,349.26,352.33,631376,48.26261399727304,,,,,,,,,,,
2022-01-05 12:01:00,353.5,353.73,339.17,340.5,904762,43.33863369935156,,,,,,,,,,,
2022-01-06 12:01:00,340.0,340.0,332.55,333.84,924167,40.81405245011108,,,,,,,,,,,
2022-01-07 12:01:00,335.0,339.33,332.78,334.23,576502,41.03068081004597,,,,,,,,,,,
2022-01-10 12:01:00,337.5,339.17,333.76,334.24,315675,41.0366401615933,,,,,,,,,,,
2022-01-11 12:01:00,334.24,336.67,326.76,330.33,585078,39.361667137654685,,,,,,,,,,,
2022-01-12 12:01:00,333.17,337.83,331.25,335.14,399372,42.472417409958666,,,,,,,,,,,
2022-01-13 12:01:00,337.33,344.67,333.96,343.26,613628,47.379966490607636,,,,,,,,,,,
2022-01-14 12:01:00,343.14,346.17,339.69,342.94,310479,47.20904668502127,,,,,,,,,,,
2022-01-17 12:01:00,342.67,348.17,341.66,345.22,280262,48.630945732136915,,,,,,,,,,,
2022-01-18 12:01:00,345.5,347.33,341.67,342.59,295874,47.05647625421846,,,,,,,,,,,
2022-01-19 12:01:00,339.26,342.83,334.5,337.63,432673,44.15316258752744,352.85310303676414,,,,,,,,,,
2022-01-20 12:01:00,337.5,344.17,337.5,341.81,240715,47.11451656769065,352.4200401725773,,,,,,,,,,
2022-01-21 12:01:00,337.5,342.38,323.1,333.05,572886,42.078734605542294,351.66043075404485,,,,,,,,,,
2022-01-24 12:01:00,329.17,331.37,281.83,289.33,3791919,26.72552555342253,349.2161001362392,,,,,,,,,,
2022-01-25 12:01:00,288.17,290.8,267.67,276.78,3607291,24.016604467116935,346.3754687583475,,,,,,,,,,
2022-01-27 12:01:00,273.77,279.0,261.83,270.3,1526090,22.735203887311044,343.3921170423339,,,,,,,,,,
2022-01-28 12:01:00,273.5,282.09,270.17,273.93,877942,25.144624418696992,340.66811245243844,,,,,,,,,,
2022-01-31 12:01:00,279.83,279.83,265.83,275.26,1092101,26.054480097245573,338.1030884346958,,,,,,,,,,
