datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2008-07-17 12:07:00,725.0,737.0,700.0,715.2,3313,,,,,,,,,,,,
2008-07-18 12:07:00,693.0,764.0,693.0,708.2,1484,,,,,,,,,,,,
2008-07-21 12:07:00,737.1,737.1,690.0,706.25,1379,,,,,,,,,,,,
2008-07-22 12:07:00,713.0,730.4,705.2,712.05,2104,,,,,,,,,,,,
2008-07-23 12:07:00,721.0,783.3,721.0,783.3,5124,,,,,,,,,,,,
2008-07-24 12:07:00,819.7,860.0,787.0,799.65,8176,,,,,,,,,,,,
2008-07-28 12:07:00,767.0,811.0,752.0,776.45,1952,,,,,,,,,,,,
2008-07-29 12:07:00,752.0,769.55,741.2,747.45,1834,,,,,,,,,,,,
2008-07-30 12:07:00,810.0,810.0,725.0,739.4,7943,,,,,,,,,,,,
2008-07-31 12:07:00,740.0,768.0,740.0,749.5,1594,,,,,,,,,,,,
2008-08-01 12:08:00,741.0,787.0,741.0,764.8,3542,,,,,,,,,,,,
2008-08-04 12:08:00,745.0,841.3,741.15,841.3,9085,,,,,,,,,,,,
2008-08-05 12:08:00,870.0,925.45,851.0,919.6,34181,,,,,,,,,,,,
2008-08-06 12:08:00,997.7,997.7,842.0,855.1,15002,66.07074206016955,,,,,,,,,,,
2008-08-07 12:08:00,859.8,879.0,833.0,844.05,4613,63.650768372235284,,,,,,,,,,,
2008-08-08 12:08:00,866.0,867.0,825.15,845.05,1940,63.78006035246094,,,,,,,,,,,
2008-08-11 12:08:00,869.0,869.0,832.0,843.7,3643,63.45193508456275,,,,,,,,,,,
2008-08-12 12:08:00,855.0,855.0,817.0,822.65,3782,58.40628265916298,,,,,,,,,,,
2008-08-13 12:08:00,820.0,840.0,791.05,804.35,2956,54.3593117588794,,,,,,,,,,,
2008-08-14 12:08:00,786.15,809.0,776.2,783.2,2559,50.04350307972661,,,,,,,,,,,
2008-08-18 12:08:00,781.1,781.1,746.0,751.4,3595,44.34298193436393,,,,,,,,,,,
2008-08-19 12:08:00,746.0,755.0,725.0,728.75,6146,40.77980210193926,,,,,,,,,,,
2008-08-20 12:08:00,740.0,754.0,731.0,737.3,6073,42.65309389731148,,,,,,,,,,,
