datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2022-11-22 12:11:00,778.0,786.0,675.1,689.95,15636034,,,,,,,,,,,,
2022-11-23 12:11:00,702.0,719.7,690.5,715.6,2346053,,,,,,,,,,,,
2022-11-24 12:11:00,716.0,739.8,705.1,730.1,1689717,,,,,,,,,,,,
2022-11-25 12:11:00,724.85,767.9,722.0,745.15,1915106,,,,,,,,,,,,
2022-11-28 12:11:00,745.0,764.0,734.55,749.9,759905,,,,,,,,,,,,
2022-11-29 12:11:00,753.7,754.75,731.15,733.95,462934,,,,,,,,,,,,
2022-11-30 12:11:00,735.0,738.0,722.15,725.15,347873,,,,,,,,,,,,
2022-12-01 12:12:00,728.25,745.25,728.25,739.45,279131,,,,,,,,,,,,
2022-12-02 12:12:00,738.95,747.95,724.0,740.2,328645,,,,,,,,,,,,
2022-12-05 12:12:00,740.2,751.0,734.95,741.95,238342,,,,,,,,,,,,
2022-12-06 12:12:00,735.0,744.95,729.0,739.9,155237,,,,,,,,,,,,
2022-12-07 12:12:00,735.0,796.75,735.0,759.55,1160261,,,,,,,,,,,,
2022-12-08 12:12:00,759.95,772.0,741.0,746.15,212406,,,,,,,,,,,,
2022-12-09 12:12:00,749.9,763.0,724.95,727.15,299354,53.620183788768045,,,,,,,,,,,
2022-12-12 12:12:00,728.65,735.9,715.25,730.8,171216,55.347127083932975,,,,,,,,,,,
2022-12-13 12:12:00,733.8,735.45,724.0,726.0,144431,52.574707392507065,,,,,,,,,,,
2022-12-14 12:12:00,729.6,738.0,726.0,734.85,141865,56.864941579843006,,,,,,,,,,,
2022-12-15 12:12:00,730.0,734.95,718.25,721.95,90870,49.793973353583105,,,,,,,,,,,
2022-12-16 12:12:00,715.0,724.45,701.1,705.25,91513,42.43712669565107,,,,,,,,,,,
2022-12-19 12:12:00,708.5,709.0,691.2,694.25,145490,38.41146991006101,,,,,,,,,,,
2022-12-20 12:12:00,693.95,709.0,688.55,700.6,159281,41.841289425264826,,,,,,,,,,,
2022-12-21 12:12:00,701.0,722.65,696.55,703.15,237160,43.209024225954835,,,,,,,,,,,
2022-12-22 12:12:00,705.0,707.0,667.25,702.25,200700,42.826213744330616,,,,,,,,,,,
2022-12-23 12:12:00,690.0,697.0,672.95,680.25,177531,34.72702082350661,,,,,,,,,,,
2022-12-26 12:12:00,670.5,713.6,666.8,703.85,133235,46.43069186694053,,,,,,,,,,,
2022-12-27 12:12:00,705.0,724.95,704.95,721.7,123539,53.25741512185987,,,,,,,,,,,
2022-12-28 12:12:00,720.0,745.5,712.4,737.75,196026,58.3918870061318,,,,,,,,,,,
2022-12-29 12:12:00,729.95,756.0,724.65,747.45,172325,61.16810175188119,,,,,,,,,,,
2022-12-30 12:12:00,750.0,754.0,736.25,750.95,130907,62.149461173378896,,,,,,,,,,,
2023-01-02 12:01:00,750.0,757.4,738.05,741.45,67794,57.874181027507746,,,,,,,,,,,
2023-01-03 12:01:00,744.0,747.7,731.75,738.35,43130,56.50814844100426,,,,,,,,,,,
2023-01-04 12:01:00,739.0,755.95,734.35,753.05,143152,61.18656227835686,,,,,,,,,,,
2023-01-05 12:01:00,755.0,758.0,741.15,746.35,65554,58.11794222656413,,,,,,,,,,,
2023-01-06 12:01:00,746.6,784.9,744.1,754.6,487821,60.729599730180375,,,,,,,,,,,
2023-01-09 12:01:00,758.4,782.45,758.4,772.5,153238,65.7237868623638,,,,,,,,,,,
2023-01-10 12:01:00,775.0,789.0,756.0,760.05,189874,60.007596066403394,,,,,,,,,,,
2023-01-11 12:01:00,761.95,766.45,757.0,764.7,52191,61.35934760577388,,,,,,,,,,,
2023-01-12 12:01:00,768.55,768.55,750.0,757.0,35001,57.87112840138262,,,,,,,,,,,
2023-01-13 12:01:00,757.0,764.0,755.0,760.4,40097,58.98002562308107,,,,,,,,,,,
2023-01-16 12:01:00,764.25,780.0,756.0,770.85,102004,62.267407597543105,,,,,,,,,,,
2023-01-17 12:01:00,774.75,806.4,761.6,768.7,465856,61.18103584861327,,,,,,,,,,,
2023-01-18 12:01:00,772.55,798.0,772.55,794.0,213125,68.2097829318504,,,,,,,,,,,
2023-01-19 12:01:00,798.0,825.8,790.0,800.5,393381,69.72639874221184,,,,,,,,,,,
2023-01-20 12:01:00,804.0,808.0,786.6,790.6,96442,64.66621757215744,,,,,,,,,,,
2023-01-23 12:01:00,794.6,803.0,774.05,798.6,145124,66.765166240141,,,,,,,,,,,
2023-01-24 12:01:00,801.9,807.9,782.7,794.9,173288,64.8465205356679,,,,,,,,,,,
2023-01-25 12:01:00,788.5,796.6,758.0,763.6,92841,51.392013719710285,,,,,,,,,,,
2023-01-27 12:01:00,760.0,772.5,741.05,764.35,158601,51.65087751270249,,,,,,,,,,,
2023-01-30 12:01:00,757.45,782.25,754.1,769.5,126959,53.482803252658634,,,,,,,,,,,
2023-01-31 12:01:00,771.95,783.5,754.1,772.9,118704,54.703041632586554,746.2245189426577,,,,,,,,,,
2023-02-01 12:02:00,791.8,815.0,782.0,808.8,530852,65.11015712422443,748.6784593762791,,,,,,,,,,
2023-02-02 12:02:00,810.0,849.0,803.35,814.35,308577,66.39556554938439,751.2538139105427,,,,,,,,,,
