datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2008-07-17 12:07:00,169.0,171.4,166.05,166.7,5032,,,,,,,,,,,,
2008-07-18 12:07:00,165.0,168.0,165.0,166.35,3181,,,,,,,,,,,,
2008-07-21 12:07:00,165.5,167.0,164.1,164.8,4021,,,,,,,,,,,,
2008-07-22 12:07:00,164.0,168.0,163.3,166.2,4713,,,,,,,,,,,,
2008-07-23 12:07:00,169.95,174.9,167.1,168.0,7957,,,,,,,,,,,,
2008-07-24 12:07:00,166.5,169.0,166.0,167.05,4516,,,,,,,,,,,,
2008-07-28 12:07:00,194.0,194.0,168.0,176.15,6202,,,,,,,,,,,,
2008-07-29 12:07:00,172.0,175.0,171.2,172.7,2476,,,,,,,,,,,,
2008-07-30 12:07:00,171.1,173.0,170.0,170.55,6098,,,,,,,,,,,,
2008-07-31 12:07:00,170.05,171.7,170.0,171.2,2471,,,,,,,,,,,,
2008-08-01 12:08:00,170.0,171.0,170.0,170.4,1463,,,,,,,,,,,,
2008-08-04 12:08:00,174.9,184.9,170.0,170.15,5231,,,,,,,,,,,,
2008-08-05 12:08:00,172.95,179.95,170.25,178.55,34981,,,,,,,,,,,,
2008-08-06 12:08:00,182.0,194.0,180.0,185.9,77309,79.30902493792263,,,,,,,,,,,
2008-08-07 12:08:00,184.0,188.3,179.0,180.6,19859,66.09457976500981,,,,,,,,,,,
2008-08-08 12:08:00,182.0,184.0,179.7,181.75,8302,67.36519483307976,,,,,,,,,,,
2008-08-11 12:08:00,182.5,184.65,179.55,180.05,6864,63.572483314548,,,,,,,,,,,
2008-08-12 12:08:00,185.0,193.85,180.0,180.2,14094,63.7663278718938,,,,,,,,,,,
2008-08-13 12:08:00,180.0,181.8,180.0,180.35,7573,63.97278950875386,,,,,,,,,,,
2008-08-14 12:08:00,180.05,180.8,177.25,178.0,8298,58.36206491107388,,,,,,,,,,,
2008-08-18 12:08:00,174.4,179.0,174.0,174.35,3188,50.895621601843644,,,,,,,,,,,
2008-08-19 12:08:00,174.1,178.0,174.05,176.05,2291,53.85658856773458,,,,,,,,,,,
2008-08-20 12:08:00,175.65,176.05,175.55,176.05,784,53.856588567734576,,,,,,,,,,,
2008-08-21 12:08:00,176.05,177.0,171.2,174.3,4036,50.2398262654611,,,,,,,,,,,
2008-08-25 12:08:00,175.9,176.9,173.5,174.1,2280,49.827983850107394,,,,,,,,,,,
2008-08-26 12:08:00,173.5,176.7,173.0,175.2,3941,52.1512599394212,,,,,,,,,,,
2008-08-27 12:08:00,174.0,175.55,172.1,173.4,4416,48.21665736161459,,,,,,,,,,,
2008-08-28 12:08:00,173.0,175.9,172.1,174.45,3787,50.55989806070907,,,,,,,,,,,
2008-08-29 12:08:00,181.95,181.95,170.4,172.3,3803,45.97257337767942,,,,,,,,,,,
2008-09-01 12:09:00,170.7,173.0,170.0,172.8,3300,47.17297256223673,,,,,,,,,,,
2008-09-02 12:09:00,171.5,173.7,171.15,172.65,3519,46.83676748972369,,,,,,,,,,,
2008-09-04 12:09:00,170.55,175.3,170.5,174.6,1885,51.660075752066696,,,,,,,,,,,
2008-09-05 12:09:00,174.0,174.05,171.7,173.65,3916,49.312785209412695,,,,,,,,,,,
