datetime,open,high,low,close,volume,RSI_D,EMA_50_D,EMA_100_D,EMA_200_D,RSI_W,EMA_50_W,EMA_100_W,EMA_200_W,RSI_M,EMA_50_M,EMA_100_M,EMA_200_M
2011-06-15 12:06:00,74.9,77.5,72.0,72.19,9767,,,,,,,,,,,,
2011-06-16 12:06:00,72.8,74.48,72.5,74.36,1054,,,,,,,,,,,,
2011-06-17 12:06:00,74.4,75.05,73.25,73.6,3328,,,,,,,,,,,,
2011-06-20 12:06:00,70.3,72.0,70.2,71.26,536,,,,,,,,,,,,
2011-06-21 12:06:00,68.0,73.0,68.0,71.0,31,,,,,,,,,,,,
2011-06-22 12:06:00,74.49,74.49,70.3,70.3,20,,,,,,,,,,,,
2011-06-23 12:06:00,70.0,72.0,68.0,69.63,5,,,,,,,,,,,,
2011-06-24 12:06:00,72.05,72.05,72.05,72.05,5,,,,,,,,,,,,
2011-06-27 12:06:00,73.4,73.4,70.6,72.39,712,,,,,,,,,,,,
2011-06-28 12:06:00,72.0,72.0,72.0,72.0,20,,,,,,,,,,,,
2011-06-29 12:06:00,70.27,72.0,70.27,70.71,13,,,,,,,,,,,,
2011-06-30 12:06:00,70.25,70.25,70.0,70.2,25,,,,,,,,,,,,
2011-07-04 12:07:00,71.5,71.5,71.5,71.5,311,,,,,,,,,,,,
2011-07-05 12:07:00,72.78,77.5,72.78,74.88,3564,63.737331950785745,,,,,,,,,,,
2011-07-06 12:07:00,77.0,81.0,75.52,79.09,19896,74.0566947271789,,,,,,,,,,,
2011-07-07 12:07:00,79.4,80.29,75.81,79.93,11359,75.55163817412645,,,,,,,,,,,
2011-07-11 12:07:00,79.98,79.98,76.5,76.5,62,60.27757037799647,,,,,,,,,,,
2011-07-12 12:07:00,77.5,80.0,77.0,77.34,2169,62.288313679684876,,,,,,,,,,,
2011-07-13 12:07:00,76.9,79.96,76.9,79.7,50095,67.29701987334346,,,,,,,,,,,
2011-07-14 12:07:00,79.0,79.9,78.11,78.79,122,63.77943684491449,,,,,,,,,,,
2011-07-15 12:07:00,78.1,78.1,78.1,78.1,20,61.168659303964425,,,,,,,,,,,
2011-07-18 12:07:00,79.5,80.5,79.4,79.4,2957,64.14648879194071,,,,,,,,,,,
2011-07-19 12:07:00,79.4,82.9,79.3,80.74,1321,66.95913423277288,,,,,,,,,,,
2011-07-20 12:07:00,85.4,90.5,81.7,88.24,33413,77.5667310933811,,,,,,,,,,,
2011-07-21 12:07:00,88.0,91.4,88.0,90.05,8093,79.29438121933359,,,,,,,,,,,
2011-07-22 12:07:00,92.3,96.3,89.7,91.53,14479,80.60937263657594,,,,,,,,,,,
2011-07-25 12:07:00,93.0,95.9,89.6,93.14,11683,81.95216441757302,,,,,,,,,,,
2011-07-26 12:07:00,93.0,94.0,91.5,93.06,1240,81.64959873862026,,,,,,,,,,,
2011-07-27 12:07:00,100.0,111.67,100.0,111.67,33323,90.46688706356258,,,,,,,,,,,
2011-07-28 12:07:00,117.4,129.0,106.67,110.8,40467,88.33012634253356,,,,,,,,,,,
2011-07-29 12:07:00,117.0,117.0,102.55,108.63,10216,83.06043006503891,,,,,,,,,,,
2011-08-01 12:08:00,106.7,108.9,100.3,104.38,5222,73.77694048702989,,,,,,,,,,,
2011-08-02 12:08:00,103.0,107.8,100.0,100.69,1755,66.79635336428419,,,,,,,,,,,
2011-08-03 12:08:00,99.0,102.0,92.66,100.82,1667,66.91512220433074,,,,,,,,,,,
2011-08-04 12:08:00,97.51,107.4,97.51,100.64,3658,66.56010893019433,,,,,,,,,,,
2011-08-05 12:08:00,99.6,99.6,90.13,96.4,7924,58.66469075638058,,,,,,,,,,,
2011-08-08 12:08:00,94.93,97.5,93.5,95.18,2580,56.58480447704661,,,,,,,,,,,
2011-08-09 12:08:00,93.5,96.7,92.5,93.8,9955,54.24217378364857,,,,,,,,,,,
2011-08-10 12:08:00,95.51,101.9,94.52,99.82,6902,61.692709959295634,,,,,,,,,,,
2011-08-11 12:08:00,98.0,104.99,98.0,102.44,103127,64.40885865596972,,,,,,,,,,,
2011-08-12 12:08:00,104.0,109.99,103.6,108.17,183469,69.50195736401366,,,,,,,,,,,
2011-08-16 12:08:00,111.02,111.6,105.0,106.22,5357,66.03855906539187,,,,,,,,,,,
2011-08-17 12:08:00,120.0,120.0,104.0,108.51,164206,68.05198142039532,,,,,,,,,,,
2011-08-18 12:08:00,108.0,110.96,107.99,108.46,8281,67.95724788051375,,,,,,,,,,,
2011-08-19 12:08:00,107.0,109.4,100.58,108.55,16645,68.04348209871128,,,,,,,,,,,
2011-08-22 12:08:00,111.0,116.4,109.68,113.12,22949,72.1430802395648,,,,,,,,,,,
2011-08-23 12:08:00,113.95,115.97,113.0,114.41,6952,73.18866320318216,,,,,,,,,,,
2011-08-24 12:08:00,114.6,122.0,114.6,119.01,72751,76.566341657778,,,,,,,,,,,
2011-08-25 12:08:00,121.2,124.7,120.24,123.93,28151,79.53585567660559,,,,,,,,,,,
2011-08-26 12:08:00,124.2,125.79,112.2,115.68,19318,64.72470236601862,95.27940654186544,,,,,,,,,,
2011-08-29 12:08:00,116.2,117.2,113.4,116.03,5743,65.02229080921515,96.09315530492954,,,,,,,,,,
2011-08-30 12:08:00,116.2,118.42,114.02,114.66,2633,62.789392911258524,96.82126686159897,,,,,,,,,,
2011-09-02 12:09:00,117.64,118.4,115.02,116.56,2646,64.60477876579172,97.59533482781079,,,,,,,,,,
2011-09-05 12:09:00,119.4,121.0,107.33,119.69,5502,67.4242760917017,98.4617922855437,,,,,,,,,,
2011-09-06 12:09:00,120.19,122.0,118.01,120.35,2211,68.00306436695655,99.32015337238512,,,,,,,,,,
2011-09-07 12:09:00,120.2,125.7,120.0,123.26,12895,70.49245189806271,100.25897088719354,,,,,,,,,,
2011-09-08 12:09:00,123.0,124.53,120.99,122.69,3202,69.35423853486057,101.13861908769576,,,,,,,,,,
2011-09-09 12:09:00,123.6,123.6,119.4,119.99,4800,64.07643750675142,101.87788892739397,,,,,,,,,,
2011-09-12 12:09:00,118.81,122.4,118.44,120.04,10729,64.130874198144,102.59012857730009,,,,,,,,,,
2011-09-13 12:09:00,123.99,123.99,118.0,118.06,986,60.23806426663308,103.1967902017197,,,,,,,,,,
2011-09-14 12:09:00,120.99,120.99,115.6,118.06,1804,60.238064266633074,103.77966117420127,,,,,,,,,,
